Assay	Day	Allocation	emmean	SE	df	lower.CL	upper.CL
MMP-10	1	Placebo	0.47081495752079733	0.08254315422385951	887.3968034519548	0.30881238991832766	0.632817525123267
MMP-10	4	Placebo	0.1716974016455971	0.08385439317731473	925.7549201880771	0.007130655559184185	0.33626414773201
MMP-10	7	Placebo	0.1029618664656062	0.08431023220301978	939.8124628416153	-0.062496237445551384	0.2684199703767638
IL10	1	Anakinra	0.7021594025073591	0.06558910982229708	1041.671270305474	0.5734575680275847	0.8308612369871334
IL10	4	Anakinra	0.0031226963739891984	0.06676752670473923	1076.8968493809746	-0.12788649458442936	0.13413188733240777
IL10	7	Anakinra	-0.2722466738680933	0.06636611178880429	1064.731508565423	-0.40246989492095536	-0.14202345281523127
IL10	1	Placebo	0.7036684132985042	0.07960316053082704	1078.9835283248074	0.5474738756106099	0.8598629509863984
IL10	4	Placebo	-0.12482619304415367	0.08133025637720423	1123.741473745133	-0.2844024403319193	0.03475005424361198
IL10	7	Placebo	-0.24415121701020115	0.08194309386605989	1140.648905845031	-0.4049273293024843	-0.08337510471791798
TNF	1	Anakinra	0.3079152660198997	0.0720037792121953	965.0075999835834	0.16661322720005814	0.4492173048397413
TNF	4	Anakinra	0.06048198497009617	0.07316813639118484	999.4940056160713	-0.08309879662326723	0.20406276656345956
TNF	7	Anakinra	-0.008184397431738695	0.07277239965429975	987.55360669372	-0.15099070227054381	0.13462190740706645
TNF	1	Placebo	0.3265721613106112	0.08723534952793816	997.4266564612304	0.1553862905116491	0.49775803210957326
TNF	4	Placebo	0.20672111107733782	0.088932458037863385	1041.1613787024269	0.03221383318112242	0.3812283889735532
TNF	7	Placebo	0.04995424531254948	0.08952962129517905	1057.4962997215262	-0.1257216550692522	0.2256301456943512
CCL23	1	Anakinra	0.5050830161516978	0.0698608578106655	931.259991409644	0.36798006131292216	0.6421859709904735
CCL23	4	Anakinra	-0.010494306968663911	0.07092884165723234	964.8309862214045	-0.14968689311919864	0.12869827918187082
CCL23	7	Anakinra	-0.20175702606673818	0.0705662955994797	953.2075888771092	-0.340240263460198	-0.0632737886732784
CCL23	1	Placebo	0.3491678741310004	0.0845717838939265	961.2988998969176	0.18320126074078755	0.5151344875212133
CCL23	4	Placebo	-5.255512634350264e-5	0.08612445890762438	1003.7745562953952	-0.16905717654673186	0.16895206629404486
CCL23	7	Placebo	-0.1476712276033674	0.08666869228664804	1019.5490638657488	-0.31774063800576474	0.022398182799029942
CD5	1	Anakinra	-0.05454378840041085	0.06801220395721648	1014.498159048671	-0.1880044829909091	0.0789169061900874
CD5	4	Anakinra	0.05434878513836783	0.06919295993291219	1049.6695900973618	-0.08142347899169874	0.1901210492684344
CD5	7	Anakinra	0.3583640582546017	0.0687910373102653	1037.5067605350414	0.2233786306277971	0.49334948588140637
CD5	1	Placebo	-0.10414466732187616	0.08249327873612909	1050.1649628196212	-0.2660150821947258	0.05772574755097348
CD5	4	Placebo	0.027330880416311112	0.08422049937804259	1094.8486414144447	-0.13792094897571694	0.1925827098083392
CD5	7	Placebo	0.20343613225163693	0.08483159620201218	1111.6643420962057	0.036988035971921074	0.3698842285313528
CCL3	1	Anakinra	-0.2967457382483149	0.06817809962096852	1163.6229136421982	-0.4305114945631512	-0.16297998193347862
CCL3	4	Anakinra	0.1408373344769361	0.06956469890466244	1196.451119418424	0.004354962904191739	0.2773197060496805
CCL3	7	Anakinra	0.4403040674671557	0.06909134207778722	1185.2639839540477	0.30474910213068274	0.5758590328036287
CCL3	1	Placebo	-0.2498312341527097	0.0829708003945806	1206.824777104359	-0.4126142723958016	-0.08704819590961774
CCL3	4	Placebo	0.08034554645568318	0.08501936483668666	1248.17550176843	-0.08645108779951102	0.24714218071087737
CCL3	7	Placebo	0.38114097987031237	0.08575532213468462	1264.0231306925223	0.21290254303075845	0.5493794167098662
Flt3L	1	Anakinra	0.11171522021353544	0.0669577425215081	1075.4152467602237	-0.019667410041022987	0.24309785046809387
Flt3L	4	Anakinra	0.007379226117061155	0.06820827638399173	1110.400925497129	-0.1264524161279493	0.1412108683620716
Flt3L	7	Anakinra	0.36134014734624353	0.0677819648976753	1098.3472355972478	0.22834337938297083	0.49433691530951623
Flt3L	1	Placebo	0.11414492747984638	0.08132568279608925	1114.6181495899568	-0.04542375432679284	0.2737136092864856
Flt3L	4	Placebo	0.14247647159672638	0.08316271019263283	1159.0363514184792	-0.020689834355808207	0.30564277754926095
Flt3L	7	Placebo	0.25956358812586583	0.08381686563787631	1175.8891177516382	0.09511628449065876	0.42401089176107287
CXCL6	1	Anakinra	-0.27250924457243625	0.07124531782654053	947.5439346352813	-0.41232609555994165	-0.13269239358493085
CXCL6	4	Anakinra	-0.1377221033475876	0.07236539281442722	981.6028721731869	-0.2797307669378639	0.004286560242688697
CXCL6	7	Anakinra	0.0963971158890602	0.07198493675910644	969.8095491894719	-0.0448670676593944	0.2376612994375148
CXCL6	1	Placebo	-0.11299749551056096	0.08628109997330526	978.7469232477588	-0.2823147252176611	0.05631973419653921
CXCL6	4	Placebo	0.06976141544741812	0.08791152796654236	1021.8925366645111	-0.10274633312943474	0.24226916402427098
CXCL6	7	Placebo	0.29839372406098935	0.08848408969302234	1037.9609505872943	0.12476563167752658	0.4720218164444521
CXCL10	1	Anakinra	0.7882314881575782	0.06072298768251766	992.817776724152	0.669071351737683	0.9073916245774734
CXCL10	4	Anakinra	0.021908690546484415	0.061746416354801326	1027.7836597175306	-0.09925474634577014	0.14307212743873898
CXCL10	7	Anakinra	-0.3021222248871975	0.06139826771339782	1015.6832495219373	-0.4226041907532244	-0.18164025902117056
CXCL10	1	Placebo	0.9832858199442394	0.07361558528857767	1027.0996815552069	0.8388316985248407	1.127739941363638
CXCL10	4	Placebo	0.08570634870996824	0.07511033518274783	1071.4979682844669	-0.0616736804322964	0.23308637785223288
CXCL10	7	Placebo	-0.30853803980560907	0.07563792986558418	1088.1530017898788	-0.45695073613382314	-0.160125343477395
4E-BP1	1	Anakinra	0.14660309332063873	0.07250837828253964	1021.7323322153434	0.004320736211817777	0.2888854504294597
4E-BP1	4	Anakinra	-0.05017257972350295	0.07377911116560411	1056.9400944540582	-0.19494276205228006	0.09459760260527417
4E-BP1	7	Anakinra	-0.04902482558211225	0.07334647457993902	1044.7684276182358	-0.19294800588697197	0.09489835472274749
4E-BP1	1	Placebo	0.22758283171476834	0.08796121489729919	1057.8473110216942	0.0549845393611699	0.4001811240683668
4E-BP1	4	Placebo	0.09140982142372857	0.08982100884460927	1102.5814008008049	-0.08482958506545475	0.2676492279129119
4E-BP1	7	Placebo	0.1364043059761323	0.09047952570189229	1119.433413988493	-0.041124251314497345	0.31393286326676195
SIRT2	1	Anakinra	-0.008577305058601376	0.0711948794326641	1356.4701150194617	-0.1482413235225676	0.13108671340536485
SIRT2	4	Anakinra	-0.006346384039893316	0.07284723600692265	1377.7606185430902	-0.14924988202001832	0.13655711394023168
SIRT2	7	Anakinra	0.0769879158668225	0.07228370461110419	1371.0218184766654	-0.06481072253237334	0.21878655426601834
SIRT2	1	Placebo	0.01261405152120571	0.08704046619904873	1401.284004918737	-0.1581296057573593	0.1833577087997707
SIRT2	4	Placebo	-0.08026679752588516	0.08950777292783588	1426.227398715814	-0.2558478130640055	0.09531421801223518
SIRT2	7	Placebo	-0.0011257243287059442	0.09040963515905125	1435.9328347713058	-0.17847484058882948	0.1762233919314176
DNER	1	Anakinra	-0.09041583577678211	0.06867297064686535	927.3583251210464	-0.2251882825834454	0.04435661102988117
DNER	4	Anakinra	-0.11017924728108494	0.06971549836560065	960.7994714467995	-0.2469914583246547	0.026632963762484807
DNER	7	Anakinra	0.1956976763545637	0.06936164602923817	949.2215199208853	0.05957778381126996	0.3318175688978574
DNER	1	Placebo	-0.1266758806854287	0.08312600672951163	957.1141617206046	-0.2898061497632447	0.03645438839238732
DNER	4	Placebo	-0.06990206526780122	0.0846412181465076	999.4119466781192	-0.23599695391288394	0.09619282337728151
DNER	7	Placebo	0.09422941935395304	0.08517207888635484	1015.1095450518408	-0.07290406506573857	0.2613629037736447
EN-RAGE	1	Anakinra	-0.06185966587365557	0.06987966736469388	1074.3067628006233	-0.1989757756369285	0.07525644388961736
EN-RAGE	4	Anakinra	0.1267719773794113	0.07118319233266529	1109.3056252950446	-0.012896905915465828	0.2664408606742884
EN-RAGE	7	Anakinra	0.26796022568032724	0.07073882639564906	1097.2462810836694	0.12916156872193843	0.40675888263871607
EN-RAGE	1	Placebo	-0.08171716131606058	0.08487250045351064	1113.450422550072	-0.24824522468792828	0.08481090205580713
EN-RAGE	4	Placebo	0.15209278268580778	0.086787228398284	1157.8872889444199	-0.018185051198982866	0.3223706165705984
EN-RAGE	7	Placebo	0.269586773567903	0.08746897433004173	1174.7447968775466	0.09797392086197382	0.4411996262738322
CD40	1	Anakinra	-0.01964442952472962	0.07056476546005996	996.8131985651767	-0.15811696296571454	0.11882810391625531
CD40	4	Anakinra	-0.019274951230687308	0.07176077572520838	1031.8279382997298	-0.1600886624584303	0.12153875999705566
CD40	7	Anakinra	0.3567975114009936	0.0713538693604635	1019.7119504476514	0.2167803048639365	0.49681471793805065
CD40	1	Placebo	-0.07291449435909536	0.08555479253065408	1031.3549062556701	-0.24079582251837495	0.09496683380018422
CD40	4	Placebo	0.0648895099530606	0.08730210895540279	1075.8209879493038	-0.1064122005797707	0.23619122048589192
CD40	7	Placebo	0.22551617405646143	0.08791912245033653	1092.5114801801149	0.05300674550117368	0.3980256026117492
IFN-gamma	1	Anakinra	0.8252086066531599	0.06412884472377649	1100.3668748594905	0.699379976201166	0.9510372371051538
IFN-gamma	4	Anakinra	0.023056077655783477	0.06535841509980655	1134.9622993648036	-0.10518081595672045	0.1512929712682874
IFN-gamma	7	Anakinra	-0.1275906735883146	0.06493904492585634	1123.0709795661444	-0.2550061795009194	-1.7516767570979752e-4
IFN-gamma	1	Placebo	0.8505356001539791	0.07793307382464541	1140.8484445134252	0.6976273596967392	1.003443840611219
IFN-gamma	4	Placebo	0.029193310559871035	0.07974231107653354	1184.7135513335513	-0.12725858373524712	0.1856452048549892
IFN-gamma	7	Placebo	-0.20085329207839664	0.08038822108325397	1201.4071079434825	-0.35857020025724634	-0.04313638389954694
FGF-19	1	Anakinra	0.25032123354620694	0.07003193425878959	1214.3623830745175	0.11292422228254775	0.38771824480986616
FGF-19	4	Anakinra	-0.17305719571066794	0.071515481707157	1245.0072098058129	-0.3133613620923743	-0.0327530293289616
FGF-19	7	Anakinra	-0.04899577683258329	0.07100885047744404	1234.673206151598	-0.18830713261066367	0.09031557894549708
FGF-19	1	Placebo	0.23925415896393423	0.08532444995727138	1259.1100928004917	0.07186039946006897	0.40664791846779946
FGF-19	4	Placebo	0.02756659464143872	0.08752297302223316	1297.3447767995465	-0.14413546808111133	0.1992686573639888
FGF-19	7	Placebo	0.0939602336775301	0.08831662556575579	1312.071661140118	-0.07929699609785355	0.26721746345291375
MCP-2	1	Anakinra	0.7166068141763262	0.06514348145165064	838.7789631567632	0.5887434334447472	0.8444701949079052
MCP-2	4	Anakinra	-0.036664143691257735	0.0659581412689082	867.8883140008959	-0.1661202613486074	0.09279197396609196
MCP-2	7	Anakinra	-0.32293222639327107	0.0656826940696828	857.8425448190122	-0.45184983178871563	-0.1940146209978265
MCP-2	1	Placebo	0.8748285163393431	0.07868007473132972	861.7216193471961	0.7204015023585992	1.029255530320087
MCP-2	4	Placebo	0.09255991452574677	0.07985571160897288	898.1668781213197	-0.06416560169718091	0.24928543074867446
MCP-2	7	Placebo	-0.31929279306945046	0.0802631969547873	911.4541456184189	-0.476814944975849	-0.16177064116305198
CASP-8	1	Anakinra	-0.06570440848967687	0.07217576666959732	1090.8419202124633	-0.20732344484481996	0.07591462786546621
CASP-8	4	Anakinra	-0.010523215109008013	0.0735461246060628	1125.6073286678002	-0.1548261364830542	0.13377970626503816
CASP-8	7	Anakinra	0.16404367420617993	0.0730788192677535	1113.646136209538	0.020655982623810853	0.307431365788549
CASP-8	1	Placebo	-0.009845267926445514	0.08769355932750601	1130.848003249489	-0.18190564145460666	0.16221510560171562
CASP-8	4	Placebo	-0.005302896457395094	0.08970868666845394	1174.9541635305952	-0.18130999977962697	0.17070420686483678
CASP-8	7	Placebo	0.0851041925731366	0.09042740258335612	1191.720321313757	-0.0923104468309975	0.2625188319772707
CCL25	1	Anakinra	0.16848996530584848	0.07151009088515956	883.474488958239	0.02814048767755048	0.30883944293414645
CCL25	4	Anakinra	-0.041545694580176346	0.07250565397483692	915.1048837272932	-0.18384236962693756	0.10075098046658487
CCL25	7	Anakinra	-0.076528646991959	0.07216834487155968	904.1653996217485	-0.21816560225933068	0.06510830827541268
CCL25	1	Placebo	0.1241010568589692	0.08646772363332661	909.9429328933318	-0.04559828844205087	0.29380040215998926
CCL25	4	Placebo	-0.1572952406220916	0.08790969446004787	949.7762805886349	-0.3298149244119445	0.015224443167761254
CCL25	7	Placebo	-0.20492713205389068	0.08841226627655113	964.4373911528041	-0.3784297300237117	-0.03142453408406967
CX3CL1	1	Anakinra	0.15524655867057296	0.07228206325818931	854.3612672119647	0.013375335406355937	0.29711778193479
CX3CL1	4	Anakinra	0.08778432324289223	0.0732228919346082	884.4284524183331	-0.05592657545645635	0.23149522194224081
CX3CL1	7	Anakinra	0.12065004708326577	0.07290454682163468	874.0429757390428	-0.022438381461299117	0.26373847562783065
CX3CL1	1	Placebo	0.23641010937661902	0.08733709719502282	878.5519399337876	0.06499639650318295	0.4078238222500551
CX3CL1	4	Placebo	0.1674123489369621	0.08869656777054058	916.2790277297665	-0.006659665742276832	0.34148436361620105
CX3CL1	7	Placebo	0.09245816974766159	0.08916869364354413	930.0810883859303	-0.08253698385053128	0.2674533233458545
TNFRSF9	1	Anakinra	0.025703682706402754	0.06641872115871644	913.7762125716633	-0.10464727426458625	0.15605463967739175
TNFRSF9	4	Anakinra	-7.408401107656323e-4	0.06740199514821796	946.7259863690336	-0.13301542899123273	0.13153374876970145
TNFRSF9	7	Anakinra	0.42336287653745946	0.06706843057707162	935.3205854802835	0.2917408445856665	0.5549849084892524
TNFRSF9	1	Placebo	-0.08900599941872714	0.08037105604137426	942.5345486807012	-0.2467329166812049	0.06872091784375062
TNFRSF9	4	Placebo	0.060224437429312744	0.08179864463344283	984.1607053490518	-0.10029537025470503	0.22074424511333052
TNFRSF9	7	Placebo	0.36814882099748336	0.08229801020244105	999.5710775557478	0.20665213532748258	0.5296455066674841
TWEAK	1	Anakinra	-0.07419447016896591	0.0705509843174698	1009.6042842144894	-0.2126378279702674	0.06424888763233558
TWEAK	4	Anakinra	-0.08364568209776244	0.07176787681069245	1044.7420310631571	-0.2244712832756759	0.05717991908015102
TWEAK	7	Anakinra	0.14829638262356887	0.07135371083514176	1032.588568369633	0.008281562002462883	0.28831120324467485
TWEAK	1	Placebo	-0.32016164117932366	0.08556308412866524	1044.9638780228324	-0.48805667067655806	-0.15226661168208927
TWEAK	4	Placebo	-0.08854785432310013	0.0873425443011589	1089.6007726462979	-0.25992646487119375	0.08283075622499352
TWEAK	7	Placebo	0.20875978343665008	0.08797178884819633	1106.3870039694982	0.036149416999811335	0.38137014987348883
CCL20	1	Anakinra	0.3960132974973657	0.0685415174885174	972.4333520583582	0.2615069785549665	0.5305196164397649
CCL20	4	Anakinra	0.06063409834302266	0.06966265228254603	1007.0718106184006	-0.07606648347794198	0.1973346801639873
CCL20	7	Anakinra	0.09636968620543929	0.06928151181319032	995.0798116168603	-0.039584946599207776	0.23232431901008635
CCL20	1	Placebo	0.5142680941365164	0.08305503640979411	1005.3589078289758	0.3512870030584876	0.6772491852145452
CCL20	4	Placebo	0.13800629327808062	0.08469004632768332	1049.303722320032	-0.02817483235314905	0.3041874189093103
CCL20	7	Placebo	0.17350752240095726	0.08526584005091366	1065.7366630668328	0.006199537647146286	0.34081550715476827
ST1A1	1	Anakinra	-0.36641275686589925	0.06933332667526923	1078.3272237202598	-0.5024562787053792	-0.2303692350264192
ST1A1	4	Anakinra	0.003916693634905693	0.07063233125493855	1113.2765731151069	-0.134670802565195	0.14250418983500637
ST1A1	7	Anakinra	0.424291196944498	0.07018946897927199	1101.23837312605	0.2865710010536151	0.5620113928353809
ST1A1	1	Placebo	-0.36163484135271495	0.08421649767456509	1117.6847933117251	-0.5268750825382154	-0.1963946001672145
ST1A1	4	Placebo	-0.115359306647085	0.08612510226439044	1162.051556024947	-0.28433740557728454	0.053618792283114544
ST1A1	7	Placebo	0.15384249527923746	0.0868049506088472	1178.8909178861886	-0.016466934815527384	0.3241519253740023
STAMBP	1	Anakinra	0.00845944009757219	0.07218311495572298	1120.3466515818236	-0.1331698716554918	0.15008875185063617
STAMBP	4	Anakinra	-0.009524287720765074	0.07359468872610031	1154.5025147623126	-0.1539186053759478	0.13487002993441763
STAMBP	7	Anakinra	0.13187254966373696	0.07311307929155736	1142.7889661187423	-0.011578383287920713	0.27532348261539463
STAMBP	1	Placebo	0.04662623020293568	0.08776008896161237	1161.772357029992	-0.12555976807800784	0.2188122284838792
STAMBP	4	Placebo	-0.08747145736973734	0.08983984291816713	1205.0132837832157	-0.26373135346169363	0.08878843872221896
STAMBP	7	Placebo	0.07310239316860664	0.09058382663815305	1221.5075141571724	-0.10461473758108616	0.2508195239182994
ADA	1	Anakinra	0.1610621561341261	0.07231729933853172	1058.9306194307815	0.019160662826217617	0.3029636494420346
ADA	4	Anakinra	0.057043487617091465	0.07364326100363139	1094.0754098202744	-0.08745450528963175	0.20154148052381468
ADA	7	Anakinra	-0.0027007468420184428	0.07319139990020612	1081.9514832299903	-0.14631390965392393	0.14091241596988707
ADA	1	Placebo	0.14600248374254493	0.08780293821046976	1097.2320572159522	-0.026278153299804402	0.3182831207848943
ADA	4	Placebo	0.17280805187691184	0.08974858999687023	1141.8754576076328	-0.003282601270548774	0.3488987050243725
ADA	7	Placebo	0.03019858763908061	0.09044023748158364	1158.7781460561716	-0.14724636169499578	0.20764353697315702
TNFB	1	Anakinra	0.12431601398004716	0.06617069105987314	959.1232212555027	-0.005540025468212639	0.25417205342830695
TNFB	4	Anakinra	0.14565360722756138	0.06723082277628088	993.4765856690269	0.013722886504610982	0.2775843279505118
TNFB	7	Anakinra	0.16473697951992888	0.06687058176583043	981.5817006553326	0.033511239789921515	0.2959627192499362
TNFB	1	Placebo	0.1426947787049394	0.08015731746447687	991.1363728797243	-0.014602762575027878	0.2999923199849067
TNFB	4	Placebo	0.021816649738498634	0.08170183392537889	1034.687512266372	-0.13850353901898912	0.18213683849598641
TNFB	7	Placebo	-0.0033850801376725803	0.08224494255914218	1050.9382722608882	-0.1647680664147096	0.15799790613936443
CSF-1	1	Anakinra	0.6460681704351353	0.0651005443996512	1266.6098348330254	0.5183514046766338	0.7737849361936369
CSF-1	4	Anakinra	-0.08608870128697661	0.06653165951743666	1294.3415630432119	-0.21661040926969072	0.044433006695737506
CSF-1	7	Anakinra	-0.17453055313442425	0.06604295257094626	1285.135406355652	-0.30409438528218197	-0.04496672098666654
CSF-1	1	Placebo	0.6669757166850917	0.07941228194674747	1312.2213356223328	0.511186810087868	0.8227646232823154
CSF-1	4	Placebo	0.06711903763541102	0.08153942394100684	1346.2979715544095	-0.09283910184031166	0.2270771771111337
CSF-1	7	Placebo	0.008424927470770758	0.08231098475151409	1359.4831373835298	-0.15304539500355388	0.1698952499450954
